k (h/Mpc),x,omega_b,omega_m,T(k),log10(T(k))
0.5035632683568281,3.956756954087177,0.022733333333333335,0.15,0.015305053691131176,-1.8151651425304756
0.5242900573540868,4.119618051498849,0.022733333333333335,0.15,0.014392512999037953,-1.8418633696263178
0.5467736967946479,4.29628363117848,0.022733333333333335,0.15,0.013488591488040106,-1.8700333980604045
0.5714120474312151,4.489879890763869,0.022733333333333335,0.15,0.01259303523006082,-1.8998695816636486
0.5987630869642476,4.704791149535733,0.022733333333333335,0.15,0.01171115134820215,-1.931400406414322
0.6296403664188258,4.947409898524037,0.022733333333333335,0.15,0.01082341390588178,-1.9656357330709073
0.6652878063998906,5.227510265059381,0.022733333333333335,0.15,0.009926401499762257,-2.003208162585726
0.7077221737351875,5.560939028825465,0.022733333333333335,0.15,0.009001796824059227,-2.0456707935732474
0.7604577809649571,5.975309960437064,0.022733333333333335,0.15,0.008030554996707642,-2.0952544393192674
0.8301632243219206,6.523021668323105,0.022733333333333335,0.15,0.006979687446047066,-2.156164024869142
0.9305731692203236,7.311994519803486,0.022733333333333335,0.15,0.00580668760940516,-2.2360715376933635
1.0896327830939891,8.561808143745331,0.022733333333333335,0.15,0.004491953374185683,-2.3475647602999308
1.3422879900769156,10.547050733972622,0.022733333333333335,0.15,0.0031866022097397813,-2.4966721470369038
1.6872490419782653,13.257588072118375,0.022733333333333335,0.15,0.002176133769832532,-2.66231441149478
1.005037149737992e-05,9.428115851200676e-05,0.0234,0.13,1.0,0.0
1.2652668076023376e-05,0.00011869294630415925,0.0234,0.13,0.9999988325944533,-5.069980830008532e-07
1.592876536790264e-05,0.00014942556630302665,0.0234,0.13,0.9999969758231994,-1.313385282776829e-06
2.0053127500159504e-05,0.0001881156425906145,0.0234,0.13,0.999994004137828,-2.6039776620973224e-06
2.5245391795899245e-05,0.00023682356281331374,0.0234,0.13,0.9999892320008108,-4.676507807368908e-06
3.178206526255755e-05,0.0002981432013373129,0.0234,0.13,0.9999816914862529,-7.951359281208632e-06
4.0011249598334365e-05,0.0003753400525172079,0.0234,0.13,0.9999697404097279,-1.3141771913163888e-05
5.0371178876982294e-05,0.0004725251301780703,0.0234,0.13,0.9999508306036665,-2.1354522504937706e-05
6.34135571102626e-05,0.0005948738940925196,0.0234,0.13,0.9999209514601445,-3.4331701615081165e-05
7.983293849837029e-05,0.0007489018620860252,0.0234,0.13,0.9998736892177837,-5.4859540470079415e-05
0.00010050371497379924,0.0009428115851200678,0.0234,0.13,0.9997991856238931,-8.722133337201605e-05
0.00012652668076023382,0.0011869294630415931,0.0234,0.13,0.9996820145310005,-0.00013812129595847588
0.00015928765367902652,0.0014942556630302675,0.0234,0.13,0.999498523897723,-0.00021784293010338485
0.00020053127500159517,0.001881156425906146,0.0234,0.13,0.9992130826782579,-0.00034188838714313525
0.0002524539179589926,0.0023682356281331386,0.0234,0.13,0.9987736143193384,-0.0005329393952550194
0.00031782065262557567,0.0029814320133731303,0.0234,0.13,0.9981070170885349,-0.0008228911381785254
0.00040011249598334385,0.0037534005251720812,0.0234,0.13,0.997117008228427,-0.0012538757442279189
0.0005037117887698232,0.004725251301780705,0.0234,0.13,0.9956854822155269,-0.0018778251401392566
0.0006341355711026263,0.0059487389409252,0.0234,0.13,0.9936728210752678,-0.002756588833877403
0.0007983293849837034,0.007489018620860257,0.0234,0.13,0.9908955697846988,-0.003972113280678318
0.0010050371497379931,0.009428115851200685,0.0234,0.13,0.9870651121130741,-0.005654197990227632
0.001265266807602339,0.011869294630415939,0.0234,0.13,0.9817626215250101,-0.00799350673854218
0.0015928765367902663,0.014942556630302686,0.0234,0.13,0.9744993322849902,-0.011218454119518908
0.002005312750015953,0.018811564259061473,0.0234,0.13,0.9647027441823598,-0.015606486084876012
0.0025245391795899277,0.023682356281331404,0.0234,0.13,0.9516812252539053,-0.021508498355932045
0.003178206526255759,0.02981432013373132,0.0234,0.13,0.9346557822664365,-0.029348302909865932
0.004001124959833442,0.03753400525172084,0.0234,0.13,0.9127828965483407,-0.03963250619311513
0.005037117887698237,0.0472525130178071,0.0234,0.13,0.8851760851903988,-0.05297032792388559
0.006341355711026268,0.059487389409252044,0.0234,0.13,0.850961033883433,-0.0700903261161797
0.00798329384983704,0.07489018620860263,0.0234,0.13,0.8092841580348707,-0.09189896096093532
0.010050371497379938,0.09428115851200693,0.0234,0.13,0.7592925782180721,-0.11959084515657573
0.012652668076023398,0.11869294630415946,0.0234,0.13,0.7002058166136294,-0.15477428586931483
0.01592876536789004,0.14942556630290843,0.0234,0.13,0.6314074346445481,-0.19969030871859902
0.02005312740892731,0.18811564173477777,0.0234,0.13,0.5529255299732677,-0.25733335712123884
0.02524531168831143,0.23682281133500405,0.0234,0.13,0.4666336670381365,-0.3310239306056742
0.03176961035097394,0.29802636351757916,0.0234,0.13,0.3782821178421522,-0.4221841881971715
0.0395514773378674,0.3710269919124522,0.0234,0.13,0.3017246131102378,-0.5203892609156419
0.04632228644810642,0.43454302484152363,0.0234,0.13,0.25725715964505835,-0.5896325296808937
0.05119976280095388,0.48029796248549605,0.0234,0.13,0.23476709309777016,-0.62936277747383
0.05518794569142851,0.5177105599571155,0.0234,0.13,0.2203954775715963,-0.656797321280558
0.058732896133808714,0.5509652545385433,0.0234,0.13,0.20957547274449806,-0.678659545519501
0.06203059939125357,0.5819005571412155,0.0234,0.13,0.20047496977350143,-0.6979398433322592
0.06518359475088085,0.6114783747737416,0.0234,0.13,0.1921997780273632,-0.7162471182363962
0.06825285941040246,0.6402707261763834,0.0234,0.13,0.18426902770909742,-0.7345476556947106
0.0712781993730968,0.6686510260140414,0.0234,0.13,0.17642371405168686,-0.7534430394445825
0.07428753114414184,0.6968811551983287,0.0234,0.13,0.16854130895216266,-0.7732936375152064
0.077301598380599,0.725155707135075,0.0234,0.13,0.16059070866279535,-0.7942795854160386
0.08033657808460914,0.7536264360657519,0.0234,0.13,0.1526204686342286,-0.8163872172410942
0.08340561799546711,0.7824166791319617,0.0234,0.13,0.14471927277173016,-0.8394736285143166
0.08651979218785447,0.8116303207115804,0.0234,0.13,0.1370189596467583,-0.8632193343015819
0.08968872087365277,0.841357606694679,0.0234,0.13,0.12966203182829095,-0.8871871772040304
0.09292098674387701,0.8716790501301783,0.0234,0.13,0.12279348116698727,-0.9108246883117304
0.09622442286146211,0.9026681319086503,0.0234,0.13,0.11653502077512104,-0.9335435420729344
0.0996063165391269,0.934393213312635,0.0234,0.13,0.11097851333222593,-0.954761097290237
0.10307355653924193,0.9669189168784421,0.0234,0.13,0.10615919044063808,-0.9740424020172478
0.10663274098063115,1.0003071386550764,0.0234,0.13,0.10205101996174423,-0.99118265031544
0.11029025734243912,1.0346177987095602,0.0234,0.13,0.09856210422985634,-1.0062900332066371
0.11405234223754093,1.0699094018531043,0.0234,0.13,0.09554512793401584,-1.0197914537195814
0.11792512626585118,1.1062394584038573,0.0234,0.13,0.09280556007525897,-1.0324260039786741
0.12191466772744973,1.1436648004451193,0.0234,0.13,0.09013344532048104,-1.0451140278564612
0.12602697796923934,1.1822418195988682,0.0234,0.13,0.0873207360049473,-1.0588826123863964
0.13026804047105897,1.2220266460699716,0.0234,0.13,0.08422327997846718,-1.0745678494888788
0.13464382533231148,1.2630752845432596,0.0234,0.13,0.08076049303471146,-1.0928010383960436
0.13916030052449055,1.3054437197419375,0.0234,0.13,0.07695712142610002,-1.1137511854107458
0.14382344108015588,1.349188002628104,0.0234,0.13,0.0729305610264571,-1.1370904455655173
0.14863923726235032,1.3943643270389334,0.0234,0.13,0.06888028891689042,-1.1619050399117175
0.15361370267774563,1.441029105794987,0.0234,0.13,0.06503423321185947,-1.186857975951883
0.15875288324621625,1.489239054842554,0.0234,0.13,0.06159934364731671,-1.2104239153009506
0.16406286790802205,1.5390512936962668,0.0234,0.13,0.05870345391315296,-1.231336345578714
0.16954980192976674,1.590523470260476,0.0234,0.13,0.056356999004815334,-1.2490521410124489
0.17521990365702453,1.6437139179833444,0.0234,0.13,0.054436128506821495,-1.2641127693598146
0.18107948555267026,1.6986818532145427,0.0234,0.13,0.052737159410219295,-1.2778832663835158
0.18713498035543988,1.7554876205951209,0.0234,0.13,0.051003665102321565,-1.2923986145584982
0.19339297319518706,1.8141929943263326,0.0234,0.13,0.049027292855468814,-1.3095620865700632
0.19986024051392118,1.8748615432825626,0.0234,0.13,0.046742092666139955,-1.3302918479341153
0.20654379667136533,1.9375590682116823,0.0234,0.13,0.044248382148808336,-1.3541026037614083
0.21345094916895554,2.0023541197838233,0.0234,0.13,0.04174989557862979,-1.3793446064002974
0.22058936351763955,2.069318607107313,0.0234,0.13,0.0394650422884831,-1.4037874274932283
0.22796713891568027,2.138528507651785,0.0234,0.13,0.037543565238702586,-1.4254644879753418
0.23559289610890444,2.2100646914531374,0.0234,0.13,0.03599365430764892,-1.4437740587352292
0.24347587909700136,2.2840138752063917,0.0234,0.13,0.03466754321061386,-1.4600769344578017
0.2516260727498201,2.360469725608068,0.0234,0.13,0.03334914403873183,-1.4769153084948416
0.260054338937971,2.4395341363787146,0.0234,0.13,0.03188233439534044,-1.4964498874673078
0.268772574502603,2.5213187101557506,0.0234,0.13,0.03025130647520885,-1.5192558645579053
0.2777938953437212,2.6059464854007617,0.0234,0.13,0.028589867810016885,-1.5437878526697464
0.28713285216818696,2.6935539603019416,0.0234,0.13,0.02708137240842704,-1.5673293305960523
0.29680568510964567,2.7842934813287585,0.0234,0.13,0.02580962948957169,-1.588218229930733
0.30683062665719923,2.8783360849643453,0.0234,0.13,0.02471280038294371,-1.6070780388168824
0.3172282653141359,2.9758749091382355,0.0234,0.13,0.023643662106489487,-1.6262852558167915
0.32802198645201386,3.0771293288181414,0.0234,0.13,0.02249635891886892,-1.6478877676399666
0.3392385123693489,3.1823500222265375,0.0234,0.13,0.021300781804747655,-1.6716044563144645
0.350908571264886,3.2918252463872983,0.0234,0.13,0.0201667024178439,-1.6953651101568514
0.3630677356873541,3.4058887025080122,0.0234,0.13,0.019167802651791424,-1.7174276706847313
0.3757574865576373,3.524929517426241,0.0234,0.13,0.018257715074763772,-1.7385535746940193
0.3890265814760169,3.6494050795123534,0.0234,0.13,0.017346271788609438,-1.7607938531856042
0.40293283956760656,3.779857782060099,0.0234,0.13,0.01640983838347495,-1.784895696187044
0.4175455058672198,3.916937203257221,0.0234,0.13,0.015508301291381256,-1.8094357702187827
0.43294843673540345,4.061429988136993,0.0234,0.13,0.01467756095355501,-1.8333461073912714
0.44924447217364405,4.21430086466833,0.0234,0.13,0.013886929410296215,-1.857393772087125
0.4665615633612421,4.376750125339982,0.0234,0.13,0.013090115940235035,-1.883056506850213
0.4850615633089905,4.55029609107871,0.0234,0.13,0.012308566234798117,-1.9097925329809815
0.5049531775531018,4.736896599935289,0.0234,0.13,0.01156858757759943,-1.9367196613333815
0.5265116330201901,4.9391335180130405,0.0234,0.13,0.010838092852829988,-1.965047132591117
0.5501096189731933,5.16050299224384,0.0234,0.13,0.010110702850638954,-1.995218653158331
0.5762679950774393,5.405891135810875,0.0234,0.13,0.009399009927250346,-2.0269178916958164
0.6057429882344739,5.682392009704258,0.0234,0.13,0.008683657695090554,-2.0612973045247722
0.6396848803068694,6.000796250533484,0.0234,0.13,0.007962382399838916,-2.0989569689081713
0.6799466913861127,6.378486785986048,0.0234,0.13,0.0072216346199364045,-2.1413644885704546
0.7297321883231886,6.845517714101207,0.0234,0.13,0.006446839009283184,-2.1906531748723337
0.795066962945169,7.458414286540047,0.0234,0.13,0.005612654584578271,-2.250831684419837
0.8882797364560878,8.332830548368554,0.0234,0.13,0.004686286834491324,-2.3291711329766973
1.0347632040947268,9.706971895822953,0.0234,0.13,0.003647861715067247,-2.4379616334800067
1.269406342744086,11.908127042627449,0.0234,0.13,0.002598864182316601,-2.5852164163095703
1.5946525089486592,14.959216781882356,0.0234,0.13,0.001772123827021465,-2.7515059350938644
1.0250249707206669e-05,9.049661307127725e-05,0.0234,0.13666666666666666,1.0,0.0
1.2904299833638199e-05,0.00011392848587673514,0.0234,0.13666666666666666,0.999998855735569,-4.969480125352262e-07
1.6245550981978373e-05,0.00014342746599745474,0.0234,0.13666666666666666,0.9999971572553512,-1.2345900692424713e-06
2.0451936959810263e-05,0.00018056448169343967,0.0234,0.13666666666666666,0.9999942549509971,-2.4950502473051738e-06
2.574746315911749e-05,0.00022731721447131394,0.0234,0.13666666666666666,0.999989766838974,-4.444228105307389e-06
3.241413566024713e-05,0.0002861754178362019,0.0234,0.13666666666666666,0.9999825999871865,-7.5567952942954445e-06
4.080697908402862e-05,0.0003602735057448084,0.0234,0.13666666666666666,0.999971276875489,-1.247447363191962e-05
5.137294294743671e-05,0.00045355747157831117,0.0234,0.13666666666666666,0.9999533442909773,-2.0262789668943062e-05
6.467470335518e-05,0.0005709950266790466,0.0234,0.13666666666666666,0.9999249844175724,-3.2580075527022356e-05
8.14206275540856e-05,0.0007188401490943403,0.0234,0.13666666666666666,0.9998801771410326,-5.2041524399797185e-05
0.00010250249707206674,0.000904966130712773,0.0234,0.13666666666666666,0.9998095061429436,-8.273831177634662e-05
0.00012904299833638204,0.0011392848587673519,0.0234,0.13666666666666666,0.999698347325642,-0.00013102585506853423
0.0001624555098197838,0.001434274659974548,0.0234,0.13666666666666666,0.9995242561120606,-0.000206662108347507
0.0002045193695981027,0.0018056448169343972,0.0234,0.13666666666666666,0.9992534110523583,-0.0003243605572863389
0.00025747463159117497,0.00227317214471314,0.0234,0.13666666666666666,0.9988362944895632,-0.0005056851731546104
0.0003241413566024714,0.00286175417836202,0.0234,0.13666666666666666,0.9982033907395104,-0.0007809592375202783
0.0004080697908402864,0.003602735057448085,0.0234,0.13666666666666666,0.9972628334873572,-0.0011903661719150545
0.0005137294294743673,0.004535574715783114,0.0234,0.13666666666666666,0.9959015763484452,-0.0017835802117412319
0.0006467470335518005,0.00570995026679047,0.0234,0.13666666666666666,0.9939852772332299,-0.002620048262364735
0.0008142062755408566,0.007188401490943408,0.0234,0.13666666666666666,0.991336820060668,-0.0037787630315968624
0.0010250249707206682,0.009049661307127737,0.0234,0.13666666666666666,0.9876780753532177,-0.00538458666755732
0.0012904299833638214,0.011392848587673527,0.0234,0.13666666666666666,0.9826054156246321,-0.007620846582825027
0.0016245550981978394,0.014342746599745493,0.0234,0.13666666666666666,0.9756441730074539,-0.010708544911102447
0.0020451936959810287,0.018056448169343986,0.0234,0.13666666666666666,0.9662378150569376,-0.014915969800036443
0.0025747463159117513,0.022731721447131415,0.0234,0.13666666666666666,0.953708952106919,-0.02058414078761629
0.0032414135660247165,0.02861754178362022,0.0234,0.13666666666666666,0.9372889211159614,-0.028126516363939872
0.004080697908402867,0.03602735057448088,0.0234,0.13666666666666666,0.9161381591670503,-0.03803902716257245
0.005137294294743676,0.04535574715783117,0.0234,0.13666666666666666,0.8893651596889395,-0.05091988776229245
0.0064674703355180095,0.05709950266790474,0.0234,0.13666666666666666,0.8560767858739597,-0.06748727949838103
0.008142062755408571,0.07188401490943412,0.0234,0.13666666666666666,0.8153893305992717,-0.08863497560666954
0.010250249707206689,0.09049661307127742,0.0234,0.13666666666666666,0.7664094447864827,-0.115539151902662
0.012904299833638222,0.11392848587673535,0.0234,0.13666666666666666,0.7083084294869556,-0.14977758968842947
0.016245550981960774,0.14342746599729939,0.0234,0.13666666666666666,0.6404213877412168,-0.1935341726570371
0.020451936841492824,0.18056448064884778,0.0234,0.13666666666666666,0.5627422892851905,-0.2496904470050707
0.025747365425082325,0.22731635160461147,0.0234,0.13666666666666666,0.4770721232229839,-0.3214159598488312
0.0323996776439243,0.2860477720181663,0.0234,0.13666666666666666,0.3891276322650759,-0.4099079285019607
0.04029630762519319,0.35576492900406,0.0234,0.13666666666666666,0.31286888855245715,-0.5046376206242056
0.0470766167547775,0.4156263986590127,0.0234,0.13666666666666666,0.26856979023440253,-0.570942840037971
0.05197351498976591,0.4588597556483159,0.0234,0.13666666666666666,0.245698972189281,-0.6095966602617072
0.05599192701383672,0.49433720141703996,0.0234,0.13666666666666666,0.2308363494817675,-0.6366958023778455
0.05957049686646979,0.5259314025880206,0.0234,0.13666666666666666,0.2195295821250964,-0.6585069492804112
0.06290310227719288,0.5553540518881067,0.0234,0.13666666666666666,0.20998246882887106,-0.6778169624503783
0.06609166779653448,0.5835050129181973,0.0234,0.13666666666666666,0.20129814932019874,-0.6961602178769696
0.06919701304318464,0.610921245231177,0.0234,0.13666666666666666,0.19301085887964697,-0.714418256697682
0.0722589432166125,0.6379541778982858,0.0234,0.13666666666666666,0.18485395556197448,-0.7331712518241265
0.07530543095595954,0.664850773595876,0.0234,0.13666666666666666,0.17669607491832104,-0.7527730976932772
0.07835729640276548,0.6917948475818024,0.0234,0.13666666666666666,0.16850695241429034,-0.7733821759031894
0.0814307992254924,0.7189299519613809,0.0234,0.13666666666666666,0.16032946728065806,-0.794986650438886
0.08453917048353209,0.7463729000900421,0.0234,0.13666666666666666,0.15224015268683325,-0.8174707891520929
0.08769356621311905,0.7742221855190029,0.0234,0.13666666666666666,0.14436836717080942,-0.8405279554376417
0.09090368668204274,0.8025634492234498,0.0234,0.13666666666666666,0.13684900912084363,-0.8637583428275353
0.09417819278527334,0.8314731558440849,0.0234,0.13666666666666666,0.12981856866984734,-0.8866631835442413
0.09752499421572469,0.8610211378669044,0.0234,0.13666666666666666,0.1233958643574703,-0.9086993955444918
0.10095145367864294,0.8912723985754234,0.0234,0.13666666666666666,0.11766292880956691,-0.9293603455626914
0.10446453441517342,0.922288414495351,0.0234,0.13666666666666666,0.11265315407347684,-0.9482566443526628
0.1080709083919065,0.9541280905700987,0.0234,0.13666666666666666,0.10833904407468728,-0.9652150007122642
0.11177703653845178,0.9868484685560782,0.0234,0.13666666666666666,0.10463610952731213,-0.980318416212379
0.11558922870672587,1.0205052563866324,0.0234,0.13666666666666666,0.10138941073834411,-0.9940074009992511
0.11951368866777969,1.0551532254365483,0.0234,0.13666666666666666,0.09841823548796683,-1.0069244255720942
0.12355654793348231,1.090846509124329,0.0234,0.13666666666666666,0.09550915050119824,-1.0199550177167698
0.12772389118506008,1.1276388274137148,0.0234,0.13666666666666666,0.09247451027597285,-1.0339779599315282
0.13202177542314483,1.165583655884151,0.0234,0.13666666666666666,0.08916974115984619,-1.0497824940177043
0.13645624450940724,1.2047343541148374,0.0234,0.13666666666666666,0.08551602126681287,-1.0679525133893717
0.14103334047442317,1.245144265518745,0.0234,0.13666666666666666,0.08154618835264725,-1.0885963340240687
0.14575911277181572,1.286866799044871,0.0234,0.13666666666666666,0.07737543892196806,-1.1113968743744356
0.1506396265323822,1.329955502051638,0.0234,0.13666666666666666,0.0731940103745399,-1.1355244567519431
0.15568097079139717,1.3744641329434713,0.0234,0.13666666666666666,0.0692236691268052,-1.1597453851156594
0.16088926761183503,1.4204467417172018,0.0234,0.13666666666666666,0.0656669445966998,-1.1826531904379023
0.1662706829948205,1.467957766287409,0.0234,0.13666666666666666,0.06264235610211664,-1.2031319159739837
0.17183144044863233,1.5170521522833933,0.0234,0.13666666666666666,0.06015537139282006,-1.220725587574176
0.1775778380743113,1.5677855038932724,0.0234,0.13666666666666666,0.05808363298333836,-1.2359462274444561
0.1835162700170886,1.6202142732526952,0.0234,0.13666666666666666,0.05622494935419522,-1.250070927092036
0.18965325312844833,1.674395995836801,0.0234,0.13666666666666666,0.054332502790287486,-1.2649402890215697
0.19599545968586973,1.730389579333753,0.0234,0.13666666666666666,0.05220663518991278,-1.2822742969357084
0.20254975703050876,1.788255653594839,0.0234,0.13666666666666666,0.04978538560944761,-1.3028981247231868
0.20932325501378105,1.8480569895272019,0.0234,0.13666666666666666,0.047174095478778065,-1.3262964182926864
0.21632336220066428,1.909858995297213,0.0234,0.13666666666666666,0.0445733155595449,-1.3509250599757643
0.22355785187148655,1.973730299041965,0.0234,0.13666666666666666,0.04219368290039714,-1.3747525653146633
0.23103493900840288,2.0397434285615326,0.0234,0.13666666666666666,0.040175503597027803,-1.3960386706806223
0.2387633696639724,2.1079756003293624,0.0234,0.13666666666666666,0.03852193516823277,-1.4142919040040214
0.24675252440713732,2.178509632788146,0.0234,0.13666666666666666,0.03708582155562949,-1.4307920956969649
0.2550125379512098,2.251435002512153,0.0234,0.13666666666666666,0.03565356876664437,-1.4478969926539287
0.2635544376206597,2.3268490666921107,0.0234,0.13666666666666666,0.03407892714197508,-1.4675140859609188
0.2723903040496224,2.4048584818977847,0.0234,0.13666666666666666,0.032352421008746045,-1.490093214488402
0.28153345848001915,2.485580857681158,0.0234,0.13666666666666666,0.030607017520028847,-1.5141789878708256
0.2909986823160422,2.569146694962115,0.0234,0.13666666666666666,0.02902097624558519,-1.5372879822863124
0.30080247629891965,2.655701674210592,0.0234,0.13666666666666666,0.02767140223560454,-1.557968832627926
0.3109633689389341,2.7454093785073646,0.0234,0.13666666666666666,0.026491329704610978,-1.576896242197983
0.3215022868920819,2.8384545634968976,0.0234,0.13666666666666666,0.025337969009292572,-1.59622819937392
0.33244300410350325,2.935047122750176,0.0234,0.13666666666666666,0.024110210065389902,-1.617799005721997
0.3438126922104434,3.035426947119866,0.0234,0.13666666666666666,0.022842760046650694,-1.6412514222908743
0.3556426025776612,3.139869946241859,0.0234,0.13666666666666666,0.021641819249071752,-1.6647062344793326
0.3679689214483118,3.2486955984253547,0.0234,0.13666666666666666,0.020578134700603323,-1.686593994294146
0.3808338556052326,3.362276535655379,0.0234,0.13666666666666666,0.01959972607648216,-1.7077499982508488
0.3942870291175111,3.4810508750810287,0.0234,0.13666666666666666,0.01862143942751578,-1.7299867513210962
0.4083873061440269,3.605538312042616,0.0234,0.13666666666666666,0.01762228050633115,-1.7539378900653988
0.42320520684435475,3.7363614494792947,0.0234,0.13666666666666666,0.016662527234525385,-1.7782591277329576
0.4388261640552106,3.8742745502225775,0.0234,0.13666666666666666,0.01577466419734227,-1.8020398770152704
0.4553549962260226,4.020203027304497,0.0234,0.13666666666666666,0.01492483488335574,-1.8260904648648673
0.47292218038087375,4.175298826199592,0.0234,0.13666666666666666,0.014071656571188798,-1.851654772687723
0.4916928585611367,4.3410199402101535,0.0234,0.13666666666666666,0.01323679129893869,-1.8782172784953777
0.5118801184675865,4.519247661573749,0.0234,0.13666666666666666,0.012443254070917589,-1.9050660312015617
0.5337651844928478,4.7124648424913,0.0234,0.13666666666666666,0.011658655382587098,-1.9333515347910757
0.5577292185689883,4.9240366559946,0.0234,0.13666666666666666,0.010879183771396926,-1.9634036870712772
0.5843055113714847,5.158671377617582,0.0234,0.13666666666666666,0.010114773154657614,-1.9950438527631884
0.6142693793201871,5.423214061096414,0.0234,0.13666666666666666,0.00934577582136104,-2.0293846406788725
0.6488020883673,5.728093776050325,0.0234,0.13666666666666666,0.00857032778092865,-2.0670025677236716
0.6898104550134646,6.09014527675219,0.0234,0.13666666666666666,0.007772619160652151,-2.1094326111417026
0.7405994836585947,6.538547530829265,0.0234,0.13666666666666666,0.006937303274168383,-2.1588093192789257
0.8074028313381966,7.1283357681418185,0.0234,0.13666666666666666,0.006036522047877366,-2.2192132088055785
0.9030027934674912,7.972361331378676,0.0234,0.13666666666666666,0.005034550423968683,-2.298039305072031
1.0536343783321496,9.302245835775306,0.0234,0.13666666666666666,0.003911365587338318,-2.4076715895340928
1.2943299369140195,11.427280196415712,0.0234,0.13666666666666666,0.0027826815834772613,-2.555536486246048
1.626315399459833,14.358287811593582,0.0234,0.13666666666666666,0.0018983148272474814,-2.7216317600868836
1.0444913841319882e-05,8.708933163968774e-05,0.0234,0.14333333333333334,1.0,0.0
1.3149367458838228e-05,0.00010963897269737266,0.0234,0.14333333333333334,0.9999989724462544,-4.462611508723052e-07
1.6554072842950738e-05,0.00013802728885172933,0.0234,0.14333333333333334,0.999997312218452,-1.1672902635665822e-06
2.0840342970682403e-05,0.00017376606145649585,0.0234,0.14333333333333334,0.9999946272047291,-2.33338160694775e-06
2.6236437356298022e-05,0.0002187585104749696,0.0234,0.14333333333333334,0.9999902975632062,-4.213735202331372e-06
3.302971770278937e-05,0.00027540064788317986,0.0234,0.14333333333333334,0.9999835040556471,-7.164156696190093e-06
4.15819509604292e-05,0.00034670887404471257,0.0234,0.14333333333333334,0.9999727359378086,-1.184079317880615e-05
5.234857473606319e-05,0.00043648061202943185,0.0234,0.14333333333333334,0.999955679366722,-1.9248633026034622e-05
6.59029510064361e-05,0.0005494965342393226,0.0234,0.14333333333333334,0.9999287113548087,-3.0961368839092695e-05
8.29668997342284e-05,0.000691775150646707,0.0234,0.14333333333333334,0.9998861003200645,-4.946881978137448e-05
0.00010444913841319887,0.0008708933163968777,0.0234,0.14333333333333334,0.9998189131438744,-7.865214401025697e-05
0.00013149367458838236,0.0010963897269737272,0.0234,0.14333333333333334,0.99971317999854,-0.00012458221112272603
0.0001655407284295075,0.0013802728885172943,0.0234,0.14333333333333334,0.9995475996146582,-0.00019651944705412376
0.00020840342970682418,0.0017376606145649597,0.0234,0.14333333333333334,0.9992899550911413,-0.000308478115443421
0.00026236437356298036,0.0021875851047496973,0.0234,0.14333333333333334,0.9988930816224288,-0.000480994803429676
0.0003302971770278938,0.0027540064788317995,0.0234,0.14333333333333334,0.9982906620004552,-0.0007429912535643798
0.0004158195096042922,0.0034670887404471278,0.0234,0.14333333333333334,0.9973949061359659,-0.0011328541271712147
0.0005234857473606323,0.004364806120294322,0.0234,0.14333333333333334,0.9960974057651233,-0.0016981909760084338
0.0006590295100643614,0.00549496534239323,0.0234,0.14333333333333334,0.994268675335098,-0.0024962429179843787
0.0008296689973422845,0.006917751506467075,0.0234,0.14333333333333334,0.9917375199151076,-0.0036032560074345677
0.0010444913841319895,0.008708933163968783,0.0234,0.14333333333333334,0.9882355440121192,-0.00513952983263714
0.0013149367458838246,0.010963897269737281,0.0234,0.14333333333333334,0.9833731626212581,-0.007281648277440069
0.001655407284295076,0.01380272888517295,0.0234,0.14333333333333334,0.9766888569172676,-0.010243767136293288
0.0020840342970682426,0.017376606145649606,0.0234,0.14333333333333334,0.9676412955355441,-0.014285605749885626
0.0026236437356298055,0.021875851047496987,0.0234,0.14333333333333334,0.9555668699879498,-0.019738915882016206
0.00330297177027894,0.02754006478831801,0.0234,0.14333333333333334,0.9397074096056326,-0.02700734871328748
0.004158195096042924,0.0346708874044713,0.0234,0.14333333333333334,0.9192280576674245,-0.03657672811419095
0.005234857473606326,0.04364806120294324,0.0234,0.14333333333333334,0.8932343103477615,-0.0490346034370065
0.006590295100643617,0.05494965342393233,0.0234,0.14333333333333334,0.8608168029698785,-0.065089264254504
0.008296689973422849,0.06917751506467078,0.0234,0.14333333333333334,0.8210665190571045,-0.08562165690103597
0.0104449138413199,0.08708933163968788,0.0234,0.14333333333333334,0.7730533285621641,-0.11179054553651532
0.013149367458838252,0.10963897269737287,0.0234,0.14333333333333334,0.7159040888171494,-0.1451451571440399
0.016554072842926763,0.13802728885152943,0.0234,0.14333333333333334,0.6489103467816225,-0.18781530102333976
0.020840342820205377,0.17376606020182359,0.0234,0.14333333333333334,0.5720101458074976,-0.24259626800919046
0.02623631988410605,0.21875753099588147,0.0234,0.14333333333333334,0.4869885625620055,-0.31248123852774307
0.03301312096391465,0.27526226484642563,0.0234,0.14333333333333334,0.39947640515562866,-0.39850886694654986
0.04101935337671576,0.3420179547808429,0.0234,0.14333333333333334,0.3235383274774999,-0.490074263910249
0.04781072289450901,0.3986441597652224,0.0234,0.14333333333333334,0.2794116328666576,-0.5537555166734163
0.05272880713853717,0.4396509766970859,0.0234,0.14333333333333334,0.25619909895252924,-0.5914224019942701
0.05677781307038634,0.4734114486135603,0.0234,0.14333333333333334,0.24089018731677808,-0.6181808906657205
0.0603898562756313,0.5035285403749136,0.0234,0.14333333333333334,0.22914152927541212,-0.6398961927807163
